matching_id	role	cancer_id	cancer_normalized	gene_hugo_id	gene_entrez_id	gene_normalized	citation_count
44210be882e942aeee17d7e35d52b1e3	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:3690	2261	FGFR3	1
b000df7293347f530f8f65495cfe8d24	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:29983	64393	ZMAT3	1
534f98b0fc7b0232b099052f57d180c2	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:2950	1767	DNAH5	1
d8e6a26e4461e04a7e10bb4fe6f4cd21	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:28659	147719	LYPD4	1
477b46be2a516a22bf010de267048f58	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:2731	4921	DDR2	1
542cad6e40ed24659434dfe260c7da41	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:20392	55959	SULF2	1
963132b1224dfa5a2151ad4ab17f267d	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:1706	925	CD8A	1
915dae14e9f6bc7b365fe6ca72a8bd9d	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:13221	53335	BCL11A	1
d8a68a4a1e4d6ff4c01d3408756a6e34	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:11998	7157	TP53	1
8a94bfcd6d4d02340b5aadd1ec385f57	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:11822	7078	TIMP3	1
c01233f0b4b7f26ee5920152cea3049d	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:11364	6774	STAT3	1
f6229226794cb42c02b914d989d10ae7	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:10781	6434	TRA2B	1
9b66516169f85f85ea55a0b2685514ac	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:10569	6317	SERPINB3	1
d1396ca37eb3b95ef33d9247949f3968	Oncogene	DOID:3905	lung carcinoma	HGNC:9884	5925	RB1	1
2d9064f7e84f7e5aac310c7ee70d6a01	Oncogene	DOID:3905	lung carcinoma	HGNC:9644	5781	PTPN11	1
3ac57d628a3c3ab55bca70cd53b86806	Oncogene	DOID:3905	lung carcinoma	HGNC:7989	4893	NRAS	1
71710c0278ca7fcbb03d3022c0695c33	Oncogene	DOID:3905	lung carcinoma	HGNC:7883	4854	NOTCH3	1
7e0b81fa73b6c879ed3e6bf9543438a6	Oncogene	DOID:3905	lung carcinoma	HGNC:7850	4831	NME2	1
30419f2b30af8bb84783236d0e335ac8	Oncogene	DOID:3905	lung carcinoma	HGNC:7555	4610	MYCL	1
6463e82a7a12bed981af2d20d6fb52b4	Oncogene	DOID:3905	lung carcinoma	HGNC:7029	4233	MET	1
972bd3624de7a197773ded9d6e1fe397	Oncogene	DOID:3905	lung carcinoma	HGNC:5173	3265	HRAS	1
4bbb9ab9cbf632be32bb13efbe0ecab3	Oncogene	DOID:3905	lung carcinoma	HGNC:4893	3082	HGF	1
6574547309dff1de13f230ef1602cc75	Oncogene	DOID:3905	lung carcinoma	HGNC:3688	2260	FGFR1	1
982e120b6bc881713bfe5ba72cb10fe6	Oncogene	DOID:3905	lung carcinoma	HGNC:3527	2146	EZH2	1
04e96740d85db39694a52da0d0b44614	Oncogene	DOID:3905	lung carcinoma	HGNC:2433	1436	CSF1R	1
235d550e4898870a909e1769b44b4cc5	Oncogene	DOID:3905	lung carcinoma	HGNC:17635	29126	CD274	1
97cdffe7f6703838980f89eab8fe7108	Oncogene	DOID:3905	lung carcinoma	HGNC:15452	64083	GOLPH3	1
bfa7e5c4448e551f75197a27bc6ac503	Oncogene	DOID:3905	lung carcinoma	HGNC:11998	7157	TP53	1
0f332e2820229eb1571dfde90051c49f	Oncogene	DOID:3905	lung carcinoma	HGNC:11837	7088	TLE1	1
a24e4e102988145a2dc0e26bf4989cc0	Oncogene	DOID:3905	lung carcinoma	HGNC:11506	6855	SYP	1
5042d484514a246aae0fe0aa2df96a17	Oncogene	DOID:3905	lung carcinoma	HGNC:10569	6317	SERPINB3	1
9dcddb018bb2e5de07ae8000873a42f8	Oncogene	DOID:3904	bronchus carcinoma	HGNC:6407	3845	KRAS	1
1dd6875536a9edb8adcdd6e6a49fb627	Oncogene	DOID:3904	bronchus carcinoma	HGNC:5962	3586	IL10	1
9e1633802e13df40e6dbf62990098705	Oncogene	DOID:3869	childhood medulloblastoma	HGNC:8522	5015	OTX2	1
78a6a0c34cae2119405609ff0ffcf31e	Oncogene	DOID:3869	childhood medulloblastoma	HGNC:8029	9423	NTN1	1
6fa8b63c4379732e6f2485522e943567	Oncogene	DOID:3869	childhood medulloblastoma	HGNC:3236	1956	EGFR	1
0bd18ab727e0068c266dcf62f4d187af	Oncogene	DOID:3861	medullomyoblastoma	HGNC:7553	4609	MYC	1
dc4ca6f950db65b50621e70ceb57f461	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9958	5972	REN	1
9496010c3bd5fb026abbbc3b9394f314	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9955	5970	RELA	1
91b4334dfae3131745dea7118d07d63b	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9857	5908	RAP1B	1
4587ef05d4b62b86d3fe4adf318c45a3	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:978	56647	BCCIP	1
1b780995cd3ef569eab3da14cbd17f1f	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9779	9545	RAB3D	1
070434acf35d59329172fdec85eb2517	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9718	5829	PXN	1
72705e113f1816505d08f832b7eb3cc9	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9661	5780	PTPN9	1
a7325c920c94c2cb314d6423e9e0b0b5	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9617	5753	PTK6	1
75154d3467340e6fa06f8cf01776d213	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9588	5728	PTEN	1
77e6a7841bffe54fffcfda5c227428fc	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9407	5587	PRKD1	1
aaaf26fa577d45ac416b2d4b105b33c5	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9347	7799	PRDM2	1
e8cab650138f43c1f2f00a849b9b7bcf	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9236	5468	PPARG	1
5cd5a466b5247510cc024d2bef9e13a3	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:9052	5328	PLAU	1
b3a33bc95dc8df9f2725f81dcbfcb41d	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:8947	5266	PI3	1
84cd5ddca1effe9e6b874c0419592fbe	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:8882	5217	PFN2	1
3015fe81e505633baf8f4f65a2d36f61	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:8623	5083	PAX9	1
ec23b15e9b1cf5f12841be28ea5942f9	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:8590	5058	PAK1	1
07b200f989fd30001d0e361b89f03c28	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:8109	4953	ODC1	1
0d0578c950090e515bc3146241b47e38	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:8005	8828	NRP2	1
55588ff94e68369cad84e1bd0787b449	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7882	4853	NOTCH2	1
f03f17e1b2191b55aee76fa70ab0efd4	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7881	4851	NOTCH1	1
d17e891fc306b3593bcb403d9e50f866	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7809	4804	NGFR	1
be4bdb94fba45ae39e07199976b1c3fb	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7563	26579	MYEOV	1
5471fc0b737483a7e40e47fc92c584b9	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7330	4440	MSI1	1
d7d3dc37fe268fbb2f9c80d7ee0805fc	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7174	4316	MMP7	1
555e6d38bd9d4f9f45a42204f9040f6f	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7133	8085	KMT2D	1
3e0e6ad860e2c5aaa97e26cd724c9251	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:7029	4233	MET	1
801a4bf1e2f70266d5a7883e72c466de	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:6973	4193	MDM2	1
cb278442aa2b9717bc493a7a7e679ebd	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:6846	5608	MAP2K6	1
2108df25379c94d9a960aa778bebfb37	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:6407	3845	KRAS	1
da8e702592ac4393f69076e1432fd823	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:6316	8570	KHSRP	1
0573e325491d6a9689560c207ec52ad2	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:5382	3417	IDH1	1
66d57c6a00b9811a4d3620770ed09b99	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:5360	3397	ID1	1
a5e27a170f7d66db576560bffcb8dc67	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:5128	3223	HOXC6	1
0e1d42f471ea3b563a1395c41417b84a	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:5125	3229	HOXC13	1
9d9127dfa1a03757481c557f929ba5e4	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:5021	3169	FOXA1	1
9d638f8daa137bb2a1e67d75c785d548	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:4399	10399	RACK1	1
df8387aab4e68a190c4879c852979068	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:4057	2539	G6PD	1
4be933180c330939fb35a778ff5f4d99	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:3972	11167	FSTL1	1
e8d7db7684ac7dec81742d69122a7831	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:3942	2475	MTOR	1
2ecbc81e34152b1654c5717a64a42731	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:3819	2308	FOXO1	1
0359af532d53e7b4efe51bc7719ed02d	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:3433	2067	ERCC1	1
20a11994dfc38cb15e6be94c3f88da67	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:3432	2066	ERBB4	1
b6a1914daf835d079be78078c3a55009	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:3335	2014	EMP3	1
c6a2cc0e9495ee4236f85d0b6cae7e3d	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:3119	1875	E2F5	1
98364c4ad8dc5a969d687982c9c1227b	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:30257	90780	PYGO2	1
58334c86991c9e6a7689eed06021b4ff	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:28506	144406	WDR66	1
60063246876bdb7fae8ed89b84f6f80c	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:2768	7913	DEK	1
eb13f631a216ce5563de369db636a0e6	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:2767	1673	DEFB4A	1
8f9d061fcc2d1d512385f3e070a2246e	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:25522	55135	WRAP53	1
165a842d21a01a668e46f2b6e6d5c3f7	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:2514	1499	CTNNB1	1
44529f110e01542ed21ecca2cb790a55	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:2500	1490	CCN2	1
c5b0bb8425b1523bd14e88ee4a8e1d33	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:24950	374897	SBSN	1
3c73e85a3e497824098a44f4c7afae5a	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:24727	79733	E2F8	1
0e55d214128be48359d7644b298854c3	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:24670	64778	FNDC3B	1
50a423ba7ae5490447a02fc6b2d5030e	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:24265	51651	PTRH2	1
7081aef47540c68d6df8a451a2e2c387	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:23793	728239	MAGED4	1
bbcfe90512949d1add7bafb84212b6b1	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:23698	91010	FMNL3	1
4e789f6fcb8a7ad28f68727bdefeb228	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:225	103	ADAR	1
236d144fb7cbd2637fa86230707e4790	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:21625	55107	ANO1	1
fb3ec2ff156bc767a84b69b73c52c0e9	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:21535	23560	GTPBP4	1
8d5ddedab917d80c48bdfd74f5f46fec	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:20982	56950	SMYD2	1
ec247c6c8d6ae0416c0204d4b1580864	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:20951	94234	FOXQ1	1
1fcdd99f10ffc07678096bbbc419c8c8	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:20672	23133	PHF8	1
4d76ab0f4780e2bc93db3429f1e55137	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:18831	115908	CTHRC1	1
a67698a790d633918c3d9afbe68ced81	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:18607	25800	SLC39A6	1
91a3243701a6e9748e37b1d0857b5bdc	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:18538	51203	NUSAP1	1
274174b717bef5d2a78a9933b5e03e05	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:18282	55872	PBK	1
e40602b5c1fde2135fd5140146731f8c	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:18056	138474	TAF1L	1
feabf552aca5dc12aa852d9aa33fc2b3	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:18043	55388	MCM10	1
c0ae5620acb83a77b4ba35c2f50f1894	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:1791	1033	CDKN3	1
9c54ddaa185e2554b1242beb3d45d0b6	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:1784	1026	CDKN1A	1
615a3c1e74835a983153e3a55e9135f3	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:1773	1019	CDK4	1
551085d56426d0c61de54f6000993909	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:17360	26018	LRIG1	1
4e40a7fe00ca3a5b47966419f2ab16b7	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:16510	79791	FBXO31	1
ee9ab49ea813fda01002c30bcd5b904f	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:16059	10298	PAK4	1
d1faf1d86b5eea7302b566a314b3e26b	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:15924	57167	SALL4	1
cc0164f15e61175841de001206ed6571	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:1481	826	CAPNS1	1
3cf0a8e991bba18f379f6bff9016b20b	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:14582	27074	LAMP3	1
03122fe168c770efc61c802b22a6d11d	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:14559	30968	STOML2	1
04ad36e2da8608e9eca928ca74763f96	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:14336	59339	PLEKHA2	1
b9b7e30abc2d756a71d47e8527792f2c	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:14064	10013	HDAC6	1
8fb954c084c8d5714ab07c5b9ebacf88	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:13829	80326	WNT10A	1
835ff65b6160d8e6cf44ed603a1a1e69	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:12801	7494	XBP1	1
20994dafc4fc376fe2dbccadb7552a51	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:12769	8840	CCN4	1
d715058e70239fe785603e86edc04f21	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11998	7157	TP53	1
a169f03755fc4bb82da9d193f1d8fcf3	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11983	10040	TOM1L1	1
381db1f480d9321f48e072ca4f60a4d3	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11963	27319	BHLHE22	1
2834198a4a259c004cec8943fd8f0c3d	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11802	7072	TIA1	1
08618a43706024386e049dcc3eec402f	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:1170	56672	AKIP1	1
79a2bd61777abfba57aa42fa61807fce	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:1158	706	TSPO	1
887e2383367123ce29fd9d4d6319e23d	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11524	10460	TACC3	1
36f060699cec8e076343ed3707becf6d	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11364	6774	STAT3	1
09763fdff45ba696318379afbbdb8c4f	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11219	6678	SPARC	1
86e29ae157bcb3fc8139e7b99dc18dc8	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11199	6658	SOX3	1
e18b3ecb9764dd86bca35ab28937059c	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:10887	6495	SIX1	1
d60b687fb23ec0743cd0917bd3a6b328	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:10471	861	RUNX1	1
b21bbd344b4d889596ca454c352bbbb7	Oncogene	DOID:3744	cervical squamous cell carcinoma	HGNC:990	596	BCL2	1
41fdc780880f94b650047f46e11e328f	Oncogene	DOID:3744	cervical squamous cell carcinoma	HGNC:7553	4609	MYC	1
f31cd3ba3f78b4ec587af152190aa948	Oncogene	DOID:3744	cervical squamous cell carcinoma	HGNC:6490	3914	LAMB3	1
18dfd1aafbb2eb0a92b7010c0a9d146d	Oncogene	DOID:3744	cervical squamous cell carcinoma	HGNC:6342	3815	KIT	1
b3933289a462f37ff665baec344a1077	Oncogene	DOID:3744	cervical squamous cell carcinoma	HGNC:4893	3082	HGF	1
daeb1c8b527efaa5a652dbf18e1f3034	Oncogene	DOID:3744	cervical squamous cell carcinoma	HGNC:320	177	AGER	1
fb260b6bcb39bf493b0728ba11c1c911	Oncogene	DOID:3744	cervical squamous cell carcinoma	HGNC:225	103	ADAR	1
03f8ad7be4c03676380af19266622ae3	Oncogene	DOID:3721	plasmacytoma	HGNC:7989	4893	NRAS	1
290dd62e036b02d76c4825ef608a5f2a	Oncogene	DOID:3721	plasmacytoma	HGNC:7199	4342	MOS	1
8e3f0192948a575bc949afcec5c7a0fc	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:8912	5245	PHB	1
78594db93992299b34dcd4c38360f121	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:8803	5156	PDGFRA	1
5b2b3f219db8bdedb798ec702aa2f4bc	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:7559	4613	MYCN	1
7bc4f897b3d2f3a73e1db52e774f28e0	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:6307	3791	KDR	1
7015b84f3ff43173a691aa3966ef2106	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:6106	50943	FOXP3	1
dded41d50fe33dae5931fe6351fc2dd8	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:5173	3265	HRAS	1
a66c9c96898accaeab837a613fc87677	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:391	207	AKT1	1
779d8c92fc87a7d8106c9ac33a776d2b	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:3430	2064	ERBB2	1
4f3e9277a0cf8c5bbbbb6fe35a1c2c38	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:2345	1385	CREB1	1
0c33af996714862b88c554f35797f781	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:21184	84624	FNDC1	1
a3a74523f8dee29aaa1acdebb783e0af	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:16262	10413	YAP1	1
6f5949dd1905caf7f7458dc357f0a881	Oncogene	DOID:3717	gastric adenocarcinoma	HGNC:12780	7472	WNT2	1
becb0a4aebfdda33781b69e2e1381c25	Oncogene	DOID:3713	ovary adenocarcinoma	HGNC:983	590	BCHE	1
b18b78c07cdaf051a68b7307450b39df	Oncogene	DOID:3713	ovary adenocarcinoma	HGNC:7553	4609	MYC	1
c2a76090581da63158b4f01132c6827f	Oncogene	DOID:3713	ovary adenocarcinoma	HGNC:7199	4342	MOS	1
6986a61c9c55c23f1254f1d3800d9f7a	Oncogene	DOID:3713	ovary adenocarcinoma	HGNC:6407	3845	KRAS	1
fef9d49298260d13fe77aa461f5b04a3	Oncogene	DOID:3713	ovary adenocarcinoma	HGNC:5173	3265	HRAS	1
2b44c05c15647675980301f8b7c89400	Oncogene	DOID:3713	ovary adenocarcinoma	HGNC:3796	2353	FOS	1
f43c2e3395a5d9f718edda3b00722b94	Oncogene	DOID:3713	ovary adenocarcinoma	HGNC:2514	1499	CTNNB1	1
c1c5dcec112998dfecb7dcf6ecda8bc4	Oncogene	DOID:3702	cervical adenocarcinoma	HGNC:7029	4233	MET	1
6a743e14f64311af469e5e01c9e09696	Oncogene	DOID:3702	cervical adenocarcinoma	HGNC:6342	3815	KIT	1
665e1cf0045d8a686c4d85ddd8dd30f5	Oncogene	DOID:3702	cervical adenocarcinoma	HGNC:3236	1956	EGFR	1
039ce25b4b4abe9c5b6b2dd8066b0917	Oncogene	DOID:369	olfactory neuroblastoma	HGNC:8031	4914	NTRK1	1
e8d90deb7e87435a90fd38a39da5b2a5	Oncogene	DOID:3675	childhood kidney cancer	HGNC:7559	4613	MYCN	1
0d5f2fcefcfbf0e383fa00b6685bdf00	Oncogene	DOID:3675	childhood kidney cancer	HGNC:6551	51176	LEF1	1
47100b7cb837e45bf97d38842a8ef2c8	Oncogene	DOID:3672	rhabdoid cancer	HGNC:7553	4609	MYC	1
f684cc42e41030977bb52735be29771f	Oncogene	DOID:3672	rhabdoid cancer	HGNC:5363	3400	ID4	1
f706a24aa8459f4c5f090767bde74ac1	Oncogene	DOID:3672	rhabdoid cancer	HGNC:11393	6790	AURKA	1
5753764a731de38ef1c7f3e37476282c	Oncogene	DOID:3664	mast cell neoplasm	HGNC:11054	6534	SLC6A7	1
8652d71868aebe672c3e9e396096b6e7	Oncogene	DOID:363	uterine cancer	HGNC:5010	3159	HMGA1	1
ce6959c155980b230098a128154a8c4b	Oncogene	DOID:363	uterine cancer	HGNC:11998	7157	TP53	1
3cd32c3723a28eb3accabcbaea8faab6	Oncogene	DOID:3620	central nervous system cancer	HGNC:990	596	BCL2	1
1e069ace13f2c0f199fbda6144870f3e	Oncogene	DOID:3620	central nervous system cancer	HGNC:7559	4613	MYCN	1
d7b0490fec483722b3a739ee7f3ecd12	Oncogene	DOID:3620	central nervous system cancer	HGNC:7029	4233	MET	1
55c8cff8a59d060dd11fc76106638bf6	Oncogene	DOID:3620	central nervous system cancer	HGNC:4274	2697	GJA1	1
d2c7e0a424886707b4de3273eb12b84e	Oncogene	DOID:3620	central nervous system cancer	HGNC:11283	6714	SRC	1
b80d02c20f3f90ebdef628bcfce46045	Oncogene	DOID:3620	central nervous system cancer	HGNC:1097	673	BRAF	1
efeebea0b1d66cba1d9ae46d8637936d	Oncogene	DOID:3608	appendix adenocarcinoma	HGNC:6407	3845	KRAS	1
2f6dfb5ae1a83d2c931b79e31b6a3760	Oncogene	DOID:3594	choriocarcinoma	HGNC:8800	5155	PDGFB	1
a198c5d16b901e7e511559e87ca3e64a	Oncogene	DOID:3594	choriocarcinoma	HGNC:7029	4233	MET	1
0dec48b11c53d582068255be2ee34e0b	Oncogene	DOID:3594	choriocarcinoma	HGNC:3430	2064	ERBB2	1
8b2f586d628178696740e9233b55a146	Oncogene	DOID:3590	gestational trophoblastic neoplasm	HGNC:3468	2100	ESR2	1
58c2657b43216572f027bf9fd29e4f1a	Oncogene	DOID:3590	gestational trophoblastic neoplasm	HGNC:3430	2064	ERBB2	1
a683cf4968d9533b29710aabdbf5bc77	Oncogene	DOID:3590	gestational trophoblastic neoplasm	HGNC:2433	1436	CSF1R	1
02d1e6e85b7f3858d8aae546de18b0bf	Oncogene	DOID:3587	pancreatic ductal carcinoma	HGNC:6407	3845	KRAS	1
fb66515c3d9f4f81ad7257681ade0bb3	Oncogene	DOID:3571	liver cancer	HGNC:9912	5940	RBMY1A1	1
35fdacf3544df39f5e40749d61abce89	Oncogene	DOID:3571	liver cancer	HGNC:9801	5879	RAC1	1
86d002c135db5ba2cb55717a4be527c1	Oncogene	DOID:3571	liver cancer	HGNC:9718	5829	PXN	1
e05c2a0b0de4043a4a9e9540cffadcf7	Oncogene	DOID:3571	liver cancer	HGNC:9413	5591	PRKDC	1
862c8ed03d9f54b280c22b8f8923710c	Oncogene	DOID:3571	liver cancer	HGNC:923	26229	B3GAT3	1
759f8a09aeeee5c7661f1a1499e535c7	Oncogene	DOID:3571	liver cancer	HGNC:9007	9271	PIWIL1	1
8e313fda42042fc2203afb3dc9b9f89a	Oncogene	DOID:3571	liver cancer	HGNC:8749	5127	CDK16	1
0af3d3fa16a63b5779ba5bcdd25e89da	Oncogene	DOID:3571	liver cancer	HGNC:8109	4953	ODC1	1
d0209cb643a101966ed46c042b70c7a2	Oncogene	DOID:3571	liver cancer	HGNC:8029	9423	NTN1	1
930b56fa27e02f82d39170baba16473f	Oncogene	DOID:3571	liver cancer	HGNC:8014	4904	YBX1	1
49456215aaf03bf605023fb2507010e6	Oncogene	DOID:3571	liver cancer	HGNC:7961	8431	NR0B2	1
685a5c8f4c66f4e450ee27c48f3dc18b	Oncogene	DOID:3571	liver cancer	HGNC:7881	4851	NOTCH1	1
02c14d1ce2bcf78e9658f0a484125933	Oncogene	DOID:3571	liver cancer	HGNC:7559	4613	MYCN	1
c278687e62f28c3358bf96f308265dc9	Oncogene	DOID:3571	liver cancer	HGNC:7212	9585	KIF20B	1
43695314cf0ee31a1a83ce3904dcc156	Oncogene	DOID:3571	liver cancer	HGNC:6997	4209	MEF2D	1
aa6b28f76474c833193643c39aadfa84	Oncogene	DOID:3571	liver cancer	HGNC:6973	4193	MDM2	1
6fcd8a3ce934bd824670ce4b0c7d1783	Oncogene	DOID:3571	liver cancer	HGNC:6881	5599	MAPK8	1
26575489289f728cff6b6b55c3acaa9f	Oncogene	DOID:3571	liver cancer	HGNC:6859	6885	MAP3K7	1
061972183a9f5175e17f99c9c5299892	Oncogene	DOID:3571	liver cancer	HGNC:590	329	BIRC2	1
e079633852916baf40151209797d0d19	Oncogene	DOID:3571	liver cancer	HGNC:5109	3205	HOXA9	1
102369ad4ffe7bc4a4bf41397ae4973a	Oncogene	DOID:3571	liver cancer	HGNC:4983	3146	HMGB1	1
c21004fa56e4784aa85a985281016117	Oncogene	DOID:3571	liver cancer	HGNC:4897	9146	HGS	1
1194aaa5db7cd321166cb83a95021e87	Oncogene	DOID:3571	liver cancer	HGNC:4893	3082	HGF	1
45447e2283ea29f0e724e2dcbf7d5931	Oncogene	DOID:3571	liver cancer	HGNC:4451	2719	GPC3	1
31bb0334dfe44b6fe590024a8bd2f7d4	Oncogene	DOID:3571	liver cancer	HGNC:4318	2736	GLI2	1
